"","Country","Year","Age","Female","Male","Total"
"221","Afghanistan",2002,0,2042084,2124163,4166247
"222","Afghanistan",2002,5,1603445,1688904,3292349
"223","Afghanistan",2002,10,1296308,1405116,2701424
"224","Afghanistan",2002,15,1042985,1149709,2192694
"225","Afghanistan",2002,20,831930,921620,1753550
"226","Afghanistan",2002,25,680892,734778,1415670
"227","Afghanistan",2002,30,562956,599498,1162454
"228","Afghanistan",2002,35,461895,492828,954723
"229","Afghanistan",2002,40,381650,405623,787273
"230","Afghanistan",2002,45,314363,329054,643417
"231","Afghanistan",2002,50,279119,259969,539088
"232","Afghanistan",2002,55,198274,203128,401402
"233","Afghanistan",2002,60,147831,145570,293401
"234","Afghanistan",2002,65,105589,100139,205728
"235","Afghanistan",2002,70,72078,69663,141741
"236","Afghanistan",2002,75,43206,38817,82023
"237","Afghanistan",2002,80,18798,15536,34334
"238","Afghanistan",2002,85,5957,4631,10588
"239","Afghanistan",2002,90,1007,708,1715
"240","Afghanistan",2002,95,82,54,136
"241","Albania",2004,0,103875,115530,219405
"242","Albania",2004,5,133244,145086,278330
"243","Albania",2004,10,154756,165542,320298
"244","Albania",2004,15,157519,160435,317954
"245","Albania",2004,20,129889,120160,250049
"246","Albania",2004,25,102159,89462,191621
"247","Albania",2004,30,98333,89306,187639
"248","Albania",2004,35,106503,96565,203068
"249","Albania",2004,40,113556,109736,223292
"250","Albania",2004,45,101157,106738,207895
"251","Albania",2004,50,81951,89766,171717
"252","Albania",2004,55,63160,73122,136282
"253","Albania",2004,60,53675,63186,116861
"254","Albania",2004,65,47950,52506,100456
"255","Albania",2004,70,35861,37281,73142
"256","Albania",2004,75,26293,23381,49674
"257","Albania",2004,80,15143,9199,24342
"258","Albania",2004,85,7280,3938,11218
"259","Albania",2004,90,2215,925,3140
"260","Albania",2004,95,316,111,427
"261","Algeria",2004,0,1448491,1511790,2960281
"262","Algeria",2004,5,1492318,1557547,3049865
"263","Algeria",2004,10,1795465,1871701,3667166
"264","Algeria",2004,15,1898141,1976991,3875132
"265","Algeria",2004,20,1832662,1895844,3728506
"266","Algeria",2004,25,1591606,1630248,3221854
"267","Algeria",2004,30,1302658,1313987,2616645
"268","Algeria",2004,35,1096734,1103824,2200558
"269","Algeria",2004,40,930605,947386,1877991
"270","Algeria",2004,45,745237,775237,1520474
"271","Algeria",2004,50,621137,644025,1265162
"272","Algeria",2004,55,418559,419734,838293
"273","Algeria",2004,60,354174,342834,697008
"274","Algeria",2004,65,319458,294140,613598
"275","Algeria",2004,70,249200,232815,482015
"276","Algeria",2004,75,159125,141564,300689
"277","Algeria",2004,80,79849,68993,148842
"278","Algeria",2004,85,37063,29153,66216
"279","Algeria",2004,90,9584,7112,16696
"280","Algeria",2004,95,1627,1102,2729
"281","Argentina",2005,0,1746941,1811375,3558316
"282","Argentina",2005,5,1718833,1779644,3498477
"283","Argentina",2005,10,1750656,1802547,3553203
"284","Argentina",2005,15,1677183,1710634,3387817
"285","Argentina",2005,20,1598428,1603933,3202361
"286","Argentina",2005,25,1606414,1574838,3181252
"287","Argentina",2005,30,1398914,1325045,2723959
"288","Argentina",2005,35,1244600,1165185,2409785
"289","Argentina",2005,40,1181876,1098461,2280337
"290","Argentina",2005,45,1088917,1018646,2107563
"291","Argentina",2005,50,1011944,946834,1958778
"292","Argentina",2005,55,907081,836422,1743503
"293","Argentina",2005,60,766561,673968,1440529
"294","Argentina",2005,65,654925,538531,1193456
"295","Argentina",2005,70,580137,432950,1013087
"296","Argentina",2005,75,490040,307828,797868
"297","Argentina",2005,80,329967,174265,504232
"298","Argentina",2005,85,168880,71858,240738
"299","Argentina",2005,90,60749,20799,81548
"300","Argentina",2005,95,12513,3602,16115
"301","Australia",1995,0,631901,665916,1297817
"302","Australia",1995,5,629487,661686,1291173
"303","Australia",1995,10,629747,662431,1292178
"304","Australia",1995,15,618821,651258,1270079
"305","Australia",1995,20,697620,718531,1416151
"306","Australia",1995,25,687563,690722,1378285
"307","Australia",1995,30,729612,728193,1457805
"308","Australia",1995,35,712243,709752,1421995
"309","Australia",1995,40,666358,665105,1331463
"310","Australia",1995,45,615551,633275,1248826
"311","Australia",1995,50,469190,488163,957353
"312","Australia",1995,55,391191,401320,792511
"313","Australia",1995,60,353380,350617,703997
"314","Australia",1995,65,350825,331204,682029
"315","Australia",1995,70,319405,266802,586207
"316","Australia",1995,75,233790,170359,404149
"317","Australia",1995,80,174383,102170,276553
"318","Australia",1995,85,89516,41145,130661
"319","Australia",1995,90,32854,10607,43461
"320","Australia",1995,95,8610,1780,10390
"321","Austria",2004,0,193920,204207,398127
"322","Austria",2004,5,210315,221292,431607
"323","Austria",2004,10,237926,250594,488520
"324","Austria",2004,15,239891,250903,490794
"325","Austria",2004,20,257698,264894,522592
"326","Austria",2004,25,252484,255050,507534
"327","Austria",2004,30,292361,292224,584585
"328","Austria",2004,35,349587,356029,705616
"329","Austria",2004,40,349884,360425,710309
"330","Austria",2004,45,306281,309157,615438
"331","Austria",2004,50,250738,246120,496858
"332","Austria",2004,55,243152,234863,478015
"333","Austria",2004,60,252369,234422,486791
"334","Austria",2004,65,206766,182075,388841
"335","Austria",2004,70,169321,136182,305503
"336","Austria",2004,75,172830,111979,284809
"337","Austria",2004,80,156595,68200,224795
"338","Austria",2004,85,59962,21963,81925
"339","Austria",2004,90,32242,9753,41995
"340","Austria",2004,95,7275,1727,9002
"341","Bangladesh",2003,0,7912821,8243886,16156707
"342","Bangladesh",2003,5,7850661,8169186,16019847
"343","Bangladesh",2003,10,7647035,7955363,15602398
"344","Bangladesh",2003,15,7320065,7637519,14957584
"345","Bangladesh",2003,20,6782258,7008587,13790845
"346","Bangladesh",2003,25,6098336,6167667,12266003
"347","Bangladesh",2003,30,5199427,5282492,10481919
"348","Bangladesh",2003,35,4561363,4813483,9374846
"349","Bangladesh",2003,40,3773972,4098900,7872872
"350","Bangladesh",2003,45,2632738,2990302,5623040
"351","Bangladesh",2003,50,1803913,2090763,3894676
"352","Bangladesh",2003,55,1786754,1961115,3747869
"353","Bangladesh",2003,60,1572421,1690579,3263000
"354","Bangladesh",2003,65,1157964,1279623,2437587
"355","Bangladesh",2003,70,809091,890092,1699183
"356","Bangladesh",2003,75,525275,548591,1073866
"357","Bangladesh",2003,80,267443,277777,545220
"358","Bangladesh",2003,85,89971,94538,184509
"359","Bangladesh",2003,90,19417,18732,38149
"360","Bangladesh",2003,95,2986,2399,5385
"1","Belgium",2003,0,54245,57076,111321
"2","Belgium",2003,5,225844,235491,461335
"3","Belgium",2003,10,290870,303988,594858
"4","Belgium",2003,15,310278,324907,635185
"5","Belgium",2003,20,295749,308920,604669
"6","Belgium",2003,25,319540,326231,645771
"7","Belgium",2003,30,324117,330683,654800
"8","Belgium",2003,35,365635,374781,740416
"9","Belgium",2003,40,394835,407125,801960
"10","Belgium",2003,45,396665,404869,801534
"11","Belgium",2003,50,370937,375847,746784
"12","Belgium",2003,55,343888,348258,692146
"13","Belgium",2003,60,307572,305293,612865
"14","Belgium",2003,65,252118,237692,489810
"15","Belgium",2003,70,261097,231550,492647
"16","Belgium",2003,75,264370,209282,473652
"17","Belgium",2003,80,228956,155037,383993
"18","Belgium",2003,85,156543.29,86004.3,242547.59
"19","Belgium",2003,90,76978.37,30714.48,107692.85
"20","Belgium",2003,95,48592.16,12848.6,61440.76
"361","Bolivia",2004,0,583370,608803,1192173
"362","Bolivia",2004,5,548990,571668,1120658
"363","Bolivia",2004,10,509822,531129,1040951
"364","Bolivia",2004,15,462956,480857,943813
"365","Bolivia",2004,20,410485,424563,835048
"366","Bolivia",2004,25,361524,369335,730859
"367","Bolivia",2004,30,311195,316130,627325
"368","Bolivia",2004,35,265739,268233,533972
"369","Bolivia",2004,40,226719,227172,453891
"370","Bolivia",2004,45,194117,192298,386415
"371","Bolivia",2004,50,167807,163920,331727
"372","Bolivia",2004,55,144057,139978,284035
"373","Bolivia",2004,60,119342,114230,233572
"374","Bolivia",2004,65,93852,86869,180721
"375","Bolivia",2004,70,75896,67203,143099
"376","Bolivia",2004,75,56069,46691,102760
"377","Bolivia",2004,80,32967,25198,58165
"378","Bolivia",2004,85,13994,10073,24067
"379","Bolivia",2004,90,4726,2697,7423
"380","Bolivia",2004,95,1151,476,1627
"381","Brazil",2004,0,8003215,8332011,16335226
"382","Brazil",2004,5,8505479,8833692,17339171
"383","Brazil",2004,10,8474700,8778484,17253184
"384","Brazil",2004,15,8654623,8896344,17550967
"385","Brazil",2004,20,8846433,8964102,17810535
"386","Brazil",2004,25,8102370,8084961,16187331
"387","Brazil",2004,30,7272560,7141753,14414313
"388","Brazil",2004,35,6927168,6698411,13625579
"389","Brazil",2004,40,6464381,6172081,12636462
"390","Brazil",2004,45,5514447,5201589,10716036
"391","Brazil",2004,50,4619897,4298312,8918209
"392","Brazil",2004,55,3635601,3314561,6950162
"393","Brazil",2004,60,2765584,2446519,5212103
"394","Brazil",2004,65,2305666,1948836,4254502
"395","Brazil",2004,70,1661721,1312119,2973840
"396","Brazil",2004,75,1220185,879583,2099768
"397","Brazil",2004,80,692684,448881,1141565
"398","Brazil",2004,85,318819,182322,501141
"399","Brazil",2004,90,113833,56335,170168
"400","Brazil",2004,95,25650,11196,36846
"401","Burkina Faso",2004,0,1221760,1264518,2486278
"402","Burkina Faso",2004,5,1000153,1032637,2032790
"403","Burkina Faso",2004,10,847038,874543,1721581
"404","Burkina Faso",2004,15,724044,745676,1469720
"405","Burkina Faso",2004,20,618329,630026,1248355
"406","Burkina Faso",2004,25,506820,504783,1011603
"407","Burkina Faso",2004,30,403306,389184,792490
"408","Burkina Faso",2004,35,332623,308810,641433
"409","Burkina Faso",2004,40,269670,236804,506474
"410","Burkina Faso",2004,45,220798,180276,401074
"411","Burkina Faso",2004,50,178368,133571,311939
"412","Burkina Faso",2004,55,145345,105328,250673
"413","Burkina Faso",2004,60,120541,82595,203136
"414","Burkina Faso",2004,65,90854,59065,149919
"415","Burkina Faso",2004,70,62263,38737,101000
"416","Burkina Faso",2004,75,36825,22665,59490
"417","Burkina Faso",2004,80,16094,9851,25945
"418","Burkina Faso",2004,85,4397,2571,6968
"419","Burkina Faso",2004,90,653,340,993
"420","Burkina Faso",2004,95,51,23,74
"421","Cameroon",2004,0,1504946,1532463,3037409
"422","Cameroon",2004,5,1258078,1277027,2535105
"423","Cameroon",2004,10,1124125,1137786,2261911
"424","Cameroon",2004,15,1002534,1011852,2014386
"425","Cameroon",2004,20,847152,851873,1699025
"426","Cameroon",2004,25,676799,678180,1354979
"427","Cameroon",2004,30,541041,539828,1080869
"428","Cameroon",2004,35,433320,430376,863696
"429","Cameroon",2004,40,347505,341317,688822
"430","Cameroon",2004,45,280380,270110,550490
"431","Cameroon",2004,50,234534,220588,455122
"432","Cameroon",2004,55,191929,174040,365969
"433","Cameroon",2004,60,155262,136287,291549
"434","Cameroon",2004,65,123439,103742,227181
"435","Cameroon",2004,70,87888,69906,157794
"436","Cameroon",2004,75,53670,39690,93360
"437","Cameroon",2004,80,25107,16968,42075
"438","Cameroon",2004,85,7388,4526,11914
"439","Cameroon",2004,90,1062,584,1646
"440","Cameroon",2004,95,70,36,106
"441","Canada",2005,0,831614,879050,1710664
"442","Canada",2005,5,907289,952912,1860201
"443","Canada",2005,10,1032916,1081565,2114481
"444","Canada",2005,15,1054491,1116920,2171411
"445","Canada",2005,20,1087810,1130826,2218636
"446","Canada",2005,25,1064803,1092340,2157143
"447","Canada",2005,30,1079765,1097179,2176944
"448","Canada",2005,35,1163223,1186645,2349868
"449","Canada",2005,40,1358369,1381020,2739389
"450","Canada",2005,45,1304687,1305446,2610133
"451","Canada",2005,50,1162716,1143750,2306466
"452","Canada",2005,55,1010927,989552,2000479
"453","Canada",2005,60,777628,751696,1529324
"454","Canada",2005,65,621991,577344,1199335
"455","Canada",2005,70,554866,489506,1044372
"456","Canada",2005,75,485032,377661,862693
"457","Canada",2005,80,385873,245003,630876
"458","Canada",2005,85,214234,105627,319861
"459","Canada",2005,90,93771,34645,128416
"460","Canada",2005,95,26864,6757,33621
"461","Chad",2015,0,1308690,1324323,2633013
"462","Chad",2015,5,1112319,1117813,2230132
"463","Chad",2015,10,941667,945408,1887075
"464","Chad",2015,15,780794,788441,1569235
"465","Chad",2015,20,639337,642970,1282307
"466","Chad",2015,25,513363,514864,1028227
"467","Chad",2015,30,407748,410136,817884
"468","Chad",2015,35,320540,323940,644480
"469","Chad",2015,40,250386,250368,500754
"470","Chad",2015,45,195088,190403,385491
"471","Chad",2015,50,162088,152657,314745
"472","Chad",2015,55,137286,124070,261356
"473","Chad",2015,60,113461,97843,211304
"474","Chad",2015,65,75350,67106,142456
"475","Chad",2015,70,53294,46449,99743
"476","Chad",2015,75,33240,27421,60661
"477","Chad",2015,80,16749,12522,29271
"478","Chad",2015,85,6122,4087,10209
"479","Chad",2015,90,1487,819,2306
"480","Chad",2015,95,228,94,322
"481","Chile",2004,0,594016,616654,1210670
"482","Chile",2004,5,649341,673452,1322793
"483","Chile",2004,10,716093,741874,1457967
"484","Chile",2004,15,695152,718478,1413630
"485","Chile",2004,20,643496,661300,1304796
"486","Chile",2004,25,629626,640012,1269638
"487","Chile",2004,30,616320,618039,1234359
"488","Chile",2004,35,614503,607063,1221566
"489","Chile",2004,40,595684,579062,1174746
"490","Chile",2004,45,536859,512445,1049304
"491","Chile",2004,50,468657,437769,906426
"492","Chile",2004,55,363722,334230,697952
"493","Chile",2004,60,296255,257765,554020
"494","Chile",2004,65,246089,199711,445800
"495","Chile",2004,70,210192,156647,366839
"496","Chile",2004,75,171486,116021,287507
"497","Chile",2004,80,99104,57955,157059
"498","Chile",2004,85,48716,24378,73094
"499","Chile",2004,90,18984,8162,27146
"500","Chile",2004,95,5543,1858,7401
"501","China",2004,0,38582614,44543000,83125614
"502","China",2004,5,41359081,46839404,88198485
"503","China",2004,10,47158082,52376718,99534800
"504","China",2004,15,63226933,67692585,130919518
"505","China",2004,20,49592564,52514052,102106616
"506","China",2004,25,47851059,50550037,98401096
"507","China",2004,30,59874755,63015648,122890403
"508","China",2004,35,62786771,64954638,127741409
"509","China",2004,40,50836825,53199554,104036379
"510","China",2004,45,41311510,43240775,84552285
"511","China",2004,50,42397299,44074906,86472205
"512","China",2004,55,29254430,30194099,59448529
"513","China",2004,60,21184996,22589089,43774085
"514","China",2004,65,18350002,19307104,37657106
"515","China",2004,70,14911884,14347328,29259212
"516","China",2004,75,9762460,8315499,18077959
"517","China",2004,80,5510687,3853488,9364175
"518","China",2004,85,2502904,1509372,4012276
"519","China",2004,90,710275,327890,1038165
"520","China",2004,95,125349,40714,166063
"521","Colombia",2003,0,2057277,2149926,4207203
"522","Colombia",2003,5,2119995,2212133,4332128
"523","Colombia",2003,10,2150301,2241613,4391914
"524","Colombia",2003,15,2012125,2082302,4094427
"525","Colombia",2003,20,1915656,1923595,3839251
"526","Colombia",2003,25,1799887,1721514,3521401
"527","Colombia",2003,30,1643758,1488846,3132604
"528","Colombia",2003,35,1586560,1447517,3034077
"529","Colombia",2003,40,1462494,1335081,2797575
"530","Colombia",2003,45,1213819,1067767,2281586
"531","Colombia",2003,50,1024132,912700,1936832
"532","Colombia",2003,55,780611,696243,1476854
"533","Colombia",2003,60,597467,515460,1112927
"534","Colombia",2003,65,478153,405493,883646
"535","Colombia",2003,70,374437,306121,680558
"536","Colombia",2003,75,262372,205873,468245
"537","Colombia",2003,80,156506,114666,271172
"538","Colombia",2003,85,74073,50770,124843
"539","Colombia",2003,90,29182,18856,48038
"540","Colombia",2003,95,7834,4616,12450
"541","Costa Rica",2004,0,176242,184567,360809
"542","Costa Rica",2004,5,193427,202284,395711
"543","Costa Rica",2004,10,205164,214090,419254
"544","Costa Rica",2004,15,208941,217244,426185
"545","Costa Rica",2004,20,192627,198903,391530
"546","Costa Rica",2004,25,171511,174844,346355
"547","Costa Rica",2004,30,151937,150981,302918
"548","Costa Rica",2004,35,156310,154103,310413
"549","Costa Rica",2004,40,155475,153746,309221
"550","Costa Rica",2004,45,131586,129839,261425
"551","Costa Rica",2004,50,100835,98914,199749
"552","Costa Rica",2004,55,83691,82442,166133
"553","Costa Rica",2004,60,62772,60726,123498
"554","Costa Rica",2004,65,49529,46774,96303
"555","Costa Rica",2004,70,38107,33987,72094
"556","Costa Rica",2004,75,27808,23067,50875
"557","Costa Rica",2004,80,17182,13122,30304
"558","Costa Rica",2004,85,8896,6166,15062
"559","Costa Rica",2004,90,3783,2270,6053
"560","Costa Rica",2004,95,1095,517,1612
"561","Croatia",2005,0,100173,105962,206135
"562","Croatia",2005,5,117926,124204,242130
"563","Croatia",2005,10,117266,123179,240445
"564","Croatia",2005,15,138522,144686,283208
"565","Croatia",2005,20,147456,153293,300749
"566","Croatia",2005,25,144512,149480,293992
"567","Croatia",2005,30,147439,150294,297733
"568","Croatia",2005,35,145470,144641,290111
"569","Croatia",2005,40,163286,160631,323917
"570","Croatia",2005,45,167516,165906,333422
"571","Croatia",2005,50,163019,163295,326314
"572","Croatia",2005,55,144014,136147,280161
"573","Croatia",2005,60,111131,93513,204644
"574","Croatia",2005,65,139826,109515,249341
"575","Croatia",2005,70,130625,91803,222428
"576","Croatia",2005,75,99155,56789,155944
"577","Croatia",2005,80,62469,24168,86637
"578","Croatia",2005,85,18919,6980,25899
"579","Croatia",2005,90,8998,3086,12084
"580","Croatia",2005,95,2029,743,2772
"581","Cuba",2004,0,326814,345798,672612
"582","Cuba",2004,5,360937,380084,741021
"583","Cuba",2004,10,361738,386970,748708
"584","Cuba",2004,15,416721,437181,853902
"585","Cuba",2004,20,358683,369371,728054
"586","Cuba",2004,25,356546,367498,724044
"587","Cuba",2004,30,511701,524237,1035938
"588","Cuba",2004,35,540226,532318,1072544
"589","Cuba",2004,40,529774,519693,1049467
"590","Cuba",2004,45,342541,333521,676062
"591","Cuba",2004,50,341333,320656,661989
"592","Cuba",2004,55,289376,278160,567536
"593","Cuba",2004,60,257633,248123,505756
"594","Cuba",2004,65,207388,193388,400776
"595","Cuba",2004,70,156376,142729,299105
"596","Cuba",2004,75,124883,106942,231825
"597","Cuba",2004,80,86713,69415,156128
"598","Cuba",2004,85,49262,37285,86547
"599","Cuba",2004,90,22082,14907,36989
"600","Cuba",2004,95,7644,4939,12583
"601","Cyprus",2004,0,29733,31700,61433
"602","Cyprus",2004,5,33702,35706,69408
"603","Cyprus",2004,10,36269,38398,74667
"604","Cyprus",2004,15,38229,42852,81081
"605","Cyprus",2004,20,43629,52086,95715
"606","Cyprus",2004,25,40543,46038,86581
"607","Cyprus",2004,30,37590,39416,77006
"608","Cyprus",2004,35,35904,35955,71859
"609","Cyprus",2004,40,35776,36588,72364
"610","Cyprus",2004,45,34976,34383,69359
"611","Cyprus",2004,50,30396,30585,60981
"612","Cyprus",2004,55,27365,26360,53725
"613","Cyprus",2004,60,22045,20803,42848
"614","Cyprus",2004,65,19176,17466,36642
"615","Cyprus",2004,70,15434,13037,28471
"616","Cyprus",2004,75,12157,9207,21364
"617","Cyprus",2004,80,8006,6159,14165
"618","Cyprus",2004,85,4286,2766,7052
"619","Cyprus",2004,90,1655,845,2500
"620","Cyprus",2004,95,312,124,436
"21","Czechia",2009,0,58492.8,61500,119992.8
"22","Czechia",2009,5,206223.14,217349.38,423572.52
"23","Czechia",2009,10,222352.34,235413.11,457765.45
"24","Czechia",2009,15,230933.71,243597.38,474531.09
"25","Czechia",2009,20,310336.97,325618.09,635955.06
"26","Czechia",2009,25,336061.84,355241.58,691303.42
"27","Czechia",2009,30,372578.37,394411.32,766989.69
"28","Czechia",2009,35,453244.01,476631.02,929875.03
"29","Czechia",2009,40,382471.38,404747.38,787218.76
"30","Czechia",2009,45,342690.34,359959.75,702650.09
"31","Czechia",2009,50,320595.04,330710.78,651305.82
"32","Czechia",2009,55,366410.89,362931.2,729342.09
"33","Czechia",2009,60,392302.1,372929.68,765231.78
"34","Czechia",2009,65,373365.89,335231.08,708596.97
"35","Czechia",2009,70,277656,229778.96,507434.96
"36","Czechia",2009,75,210092.25,153168.17,363260.42
"37","Czechia",2009,80,199481.15,125244.13,324725.28
"38","Czechia",2009,85,149849.28,75214.69,225063.97
"39","Czechia",2009,90,78970.32,31207.23,110177.55
"40","Czechia",2009,95,19541.33,5805.01,25346.34
"41","Denmark",1993,0,32894,34757,67651
"42","Denmark",1993,5,121837,128236,250073
"43","Denmark",1993,10,133751,140336,274087
"44","Denmark",1993,15,142252,148500,290752
"45","Denmark",1993,20,170076,177825,347901
"46","Denmark",1993,25,182640,191684,374324
"47","Denmark",1993,30,205783,217918,423701
"48","Denmark",1993,35,184993,194267,379260
"49","Denmark",1993,40,182308,189972,372280
"50","Denmark",1993,45,184944,190261,375205
"51","Denmark",1993,50,201717,209165,410882
"52","Denmark",1993,55,153152,155670,308822
"53","Denmark",1993,60,132919,129104,262023
"54","Denmark",1993,65,124663,115655,240318
"55","Denmark",1993,70,124690,107752,232442
"56","Denmark",1993,75,116853,91841,208694
"57","Denmark",1993,80,96122,65816,161938
"58","Denmark",1993,85,74626,41816,116442
"59","Denmark",1993,90,41188,17716,58904
"60","Denmark",1993,95,18607,6361,24968
"621","Dominican Republic",2005,0,487788,507360,995148
"622","Dominican Republic",2005,5,492558,510998,1003556
"623","Dominican Republic",2005,10,492328,507075,999403
"624","Dominican Republic",2005,15,455918,468601,924519
"625","Dominican Republic",2005,20,412287,424569,836856
"626","Dominican Republic",2005,25,373044,376380,749424
"627","Dominican Republic",2005,30,336456,334938,671394
"628","Dominican Republic",2005,35,302986,296803,599789
"629","Dominican Republic",2005,40,267561,263241,530802
"630","Dominican Republic",2005,45,225311,223953,449264
"631","Dominican Republic",2005,50,179787,179537,359324
"632","Dominican Republic",2005,55,137435,137019,274454
"633","Dominican Republic",2005,60,107153,106416,213569
"634","Dominican Republic",2005,65,92062,90177,182239
"635","Dominican Republic",2005,70,69296,67091,136387
"636","Dominican Republic",2005,75,45347,42815,88162
"637","Dominican Republic",2005,80,25759,23278,49037
"638","Dominican Republic",2005,85,12090,10410,22500
"639","Dominican Republic",2005,90,4659,3718,8377
"640","Dominican Republic",2005,95,1770,1288,3058
"641","Ecuador",2008,0,762640,797572,1560212
"642","Ecuador",2008,5,758772,792052,1550824
"643","Ecuador",2008,10,757597,790408,1548005
"644","Ecuador",2008,15,718574,745614,1464188
"645","Ecuador",2008,20,676288,695800,1372088
"646","Ecuador",2008,25,618021,628959,1246980
"647","Ecuador",2008,30,560489,560578,1121067
"648","Ecuador",2008,35,510781,504824,1015605
"649","Ecuador",2008,40,451760,443982,895742
"650","Ecuador",2008,45,387011,377471,764482
"651","Ecuador",2008,50,329556,317546,647102
"652","Ecuador",2008,55,276884,263286,540170
"653","Ecuador",2008,60,198307,186322,384629
"654","Ecuador",2008,65,163321,150061,313382
"655","Ecuador",2008,70,123204,109254,232458
"656","Ecuador",2008,75,89387,75649,165036
"657","Ecuador",2008,80,57858,46577,104435
"658","Ecuador",2008,85,30985,23460,54445
"659","Ecuador",2008,90,13674,8707,22381
"660","Ecuador",2008,95,5652,2231,7883
"661","El Salvador",2004,0,319483,333740,653223
"662","El Salvador",2004,5,358970,374342,733312
"663","El Salvador",2004,10,353573,364474,718047
"664","El Salvador",2004,15,307354,302170,609524
"665","El Salvador",2004,20,271629,247092,518721
"666","El Salvador",2004,25,251804,215213,467017
"667","El Salvador",2004,30,226138,186307,412445
"668","El Salvador",2004,35,201212,163067,364279
"669","El Salvador",2004,40,177931,142883,320814
"670","El Salvador",2004,45,152297,121044,273341
"671","El Salvador",2004,50,134352,104370,238722
"672","El Salvador",2004,55,107352,85596,192948
"673","El Salvador",2004,60,91742,75670,167412
"674","El Salvador",2004,65,75567,65797,141364
"675","El Salvador",2004,70,57746,49432,107178
"676","El Salvador",2004,75,38812,31398,70210
"677","El Salvador",2004,80,23764,17486,41250
"678","El Salvador",2004,85,10347,6687,17034
"679","El Salvador",2004,90,2965,1572,4537
"680","El Salvador",2004,95,535,211,746
"681","Estonia",2004,0,32269,33943,66212
"682","Estonia",2004,5,29393,30972,60365
"683","Estonia",2004,10,38296,40599,78895
"684","Estonia",2004,15,49608,53111,102719
"685","Estonia",2004,20,48349,50810,99159
"686","Estonia",2004,25,46325,48701,95026
"687","Estonia",2004,30,48185,49388,97573
"688","Estonia",2004,35,45029,44257,89286
"689","Estonia",2004,40,49541,47464,97005
"690","Estonia",2004,45,51394,46706,98100
"691","Estonia",2004,50,49917,42753,92670
"692","Estonia",2004,55,45603,36285,81888
"693","Estonia",2004,60,40133,29479,69612
"694","Estonia",2004,65,45806,29303,75109
"695","Estonia",2004,70,38284,21444,59728
"696","Estonia",2004,75,33816,15075,48891
"697","Estonia",2004,80,21273,6439,27712
"698","Estonia",2004,85,7823,2198,10021
"699","Estonia",2004,90,3821,907,4728
"700","Estonia",2004,95,799,152,951
"701","Eswatini",1996,0,74789,75929,150718
"702","Eswatini",1996,5,70394,71330,141724
"703","Eswatini",1996,10,68109,68610,136719
"704","Eswatini",1996,15,56076,52418,108494
"705","Eswatini",1996,20,45664,37899,83563
"706","Eswatini",1996,25,35717,26875,62592
"707","Eswatini",1996,30,29417,20850,50267
"708","Eswatini",1996,35,24608,18882,43490
"709","Eswatini",1996,40,19982,17039,37021
"710","Eswatini",1996,45,15589,15057,30646
"711","Eswatini",1996,50,12221,11896,24117
"712","Eswatini",1996,55,10465,8693,19158
"713","Eswatini",1996,60,8099,6405,14504
"714","Eswatini",1996,65,5840,4578,10418
"715","Eswatini",1996,70,3877,3015,6892
"716","Eswatini",1996,75,2314,1750,4064
"717","Eswatini",1996,80,1083,764,1847
"718","Eswatini",1996,85,323,208,531
"719","Eswatini",1996,90,44,25,69
"720","Eswatini",1996,95,2,0,2
"721","Ethiopia",2004,0,6692893,6860220,13553113
"722","Ethiopia",2004,5,5944413,6084073,12028486
"723","Ethiopia",2004,10,4917255,4995093,9912348
"724","Ethiopia",2004,15,3983757,4028566,8012323
"725","Ethiopia",2004,20,3375521,3336312,6711833
"726","Ethiopia",2004,25,2713390,2667087,5380477
"727","Ethiopia",2004,30,2216010,2280157,4496167
"728","Ethiopia",2004,35,1837636,1757215,3594851
"729","Ethiopia",2004,40,1455616,1345847,2801463
"730","Ethiopia",2004,45,1277808,1148000,2425808
"731","Ethiopia",2004,50,1024616,965251,1989867
"732","Ethiopia",2004,55,901913,815857,1717770
"733","Ethiopia",2004,60,694621,650192,1344813
"734","Ethiopia",2004,65,503086,471947,975033
"735","Ethiopia",2004,70,369999,351028,721027
"736","Ethiopia",2004,75,208533,176278,384811
"737","Ethiopia",2004,80,109880,94516,204396
"738","Ethiopia",2004,85,35350,37944,73294
"739","Ethiopia",2004,90,8741,7865,16606
"740","Ethiopia",2004,95,1194,630,1824
"61","Finland",1997,0,29482,30966,60448
"62","Finland",1997,5,127354,132370,259724
"63","Finland",1997,10,157050,163925,320975
"64","Finland",1997,15,159922,167498,327420
"65","Finland",1997,20,159261,166083,325344
"66","Finland",1997,25,151543,159086,310629
"67","Finland",1997,30,164059,170510,334569
"68","Finland",1997,35,184737,192790,377527
"69","Finland",1997,40,186520,193667,380187
"70","Finland",1997,45,198430,204651,403081
"71","Finland",1997,50,210461,218371,428832
"72","Finland",1997,55,166161,168729,334890
"73","Finland",1997,60,145428,140106,285534
"74","Finland",1997,65,125929,114076,240005
"75","Finland",1997,70,130460,105880,236340
"76","Finland",1997,75,120441,78832,199273
"77","Finland",1997,80,93711,47688,141399
"78","Finland",1997,85,68108,28321,96429
"79","Finland",1997,90,38537,13351,51888
"80","Finland",1997,95,14258,3755,18013
"741","France",2005,0,1872482,1962100,3834582
"742","France",2005,5,1812100,1905736,3717836
"743","France",2005,10,1831999,1918990,3750989
"744","France",2005,15,1944862,2009156,3954018
